Source,Target,sum_appearance,percent,log_ratio,probability
♭II,i,1,0.00010573059843518714,-2.1445841804083345,0.008771929824561403
♭II,iv,34,0.003594840346796363,2.627647486665274,0.2982456140350877
♭II,♭II,10,0.0010573059843518714,2.0052116863499805,0.08771929824561403
♭II,♭III,21,0.00222034256713893,2.773817278161519,0.18421052631578946
♭II,♭V,1,0.00010573059843518714,1.605611697694214,0.008771929824561403
♭II,♭VI,35,0.00370057094523155,2.9702925823935677,0.30701754385964913
♭II,♭ii,6,0.0006343835906111228,4.43882504175043,0.05263157894736842
♭II,♯IV,2,0.00021146119687037428,1.9130963974421749,0.017543859649122806
♭III,IV,2,0.00021146119687037428,-1.8073837177135759,0.018691588785046728
♭III,IV7,8,0.0008458447874814971,4.242349737518381,0.07476635514018691
♭III,V,5,0.0005286529921759357,-0.9568100574964362,0.04672897196261682
♭III,V+,2,0.00021146119687037428,4.060028180724427,0.018691588785046728
♭III,V7,1,0.00010573059843518714,0.07104413416015282,0.009345794392523364
♭III,i,1,0.00010573059843518714,-2.1179159333261732,0.009345794392523364
♭III,ii,2,0.00021146119687037428,-0.5043200107434089,0.018691588785046728
♭III,iv,5,0.0005286529921759357,0.7373931215653741,0.04672897196261682
♭III,iv7,4,0.00042292239374074856,4.060028180724427,0.037383177570093455
♭III,♭II,15,0.0015859589765278071,2.437345041540306,0.14018691588785046
♭III,♭III,3,0.0003171917953055614,0.8545753761883671,0.028037383177570093
♭III,♭VI,24,0.0025375343624444912,2.619666598334261,0.22429906542056074
♭III,♭VII,28,0.00296045675618524,3.670563413962704,0.2616822429906542
♭III,♭VII6,7,0.00074011418904631,4.1088183448938596,0.06542056074766354
♭III6,V+,1,0.00010573059843518714,6.466973289042715,0.2
♭III6,♭VI,4,0.00042292239374074856,3.9279994179844397,0.8
♭III64,♭VII,1,0.00010573059843518714,5.047889105099834,1.0
♭III7,IV,1,0.00010573059843518714,1.5158521224788675,0.5
♭III7,IV7,1,0.00010573059843518714,6.179291216590935,0.5
♭V,iv,3,0.0003171917953055614,2.1028843550555014,0.17647058823529413
♭V,♭II,2,0.00021146119687037428,2.2987588782541595,0.11764705882352941
♭V,♭vii64,12,0.0012687671812222456,6.261767438415173,0.7058823529411765
♭VI,IV,1,0.00010573059843518714,-2.8148812178074634,0.006666666666666667
♭VI,V,1,0.00010573059843518714,-2.8805982894644786,0.006666666666666667
♭VI,VI,1,0.00010573059843518714,-2.4913438320686065,0.006666666666666667
♭VI,i,5,0.0005286529921759357,-0.8228283404260148,0.03333333333333333
♭VI,iv,4,0.00042292239374074856,0.1998992507172222,0.02666666666666667
♭VI,♭II,42,0.00444068513427786,3.152614139187522,0.28
♭VI,♭III,45,0.004757876929583422,3.248275257756635,0.3
♭VI,♭III64,1,0.00010573059843518714,4.1511429692986495,0.006666666666666667
♭VI,♭V,16,0.0016916895749629942,4.090518347482215,0.10666666666666667
♭VI,♭VI,7,0.00074011418904631,1.0731725975076865,0.04666666666666667
♭VI,♭VI7,5,0.0005286529921759357,4.1511429692986495,0.03333333333333333
♭VI,♭VII,13,0.001374497779657433,2.5889579417150945,0.08666666666666667
♭VI,♭vi,7,0.00074011418904631,4.1511429692986495,0.04666666666666667
♭VI,♭vii,2,0.00021146119687037428,1.708795933929445,0.013333333333333334
♭VI+,I,2,0.00021146119687037428,1.618072918132026,0.6666666666666666
♭VI+,v,1,0.00010573059843518714,3.2322241150182247,0.3333333333333333
♭VI7,♭II,5,0.0005286529921759357,4.43882504175043,1.0
♭VII,I,1,0.00010573059843518714,-2.103596358804901,0.01639344262295082
♭VII,I64,2,0.00021146119687037428,4.64242399699167,0.03278688524590164
♭VII,IVM9,2,0.00021146119687037428,3.343141012861409,0.03278688524590164
♭VII,V,6,0.0006343835906111228,-0.19209268443523922,0.09836065573770492
♭VII,VI,5,0.0005286529921759357,0.014840216166678383,0.08196721311475409
♭VII,VII,1,0.00010573059843518714,-1.5574088158483674,0.01639344262295082
♭VII,i,30,0.0031719179530556143,1.865677264603225,0.4918032786885246
♭VII,ii,1,0.00010573059843518714,-0.6150713750361118,0.01639344262295082
♭VII,v7,3,0.0003171917953055614,3.101978956044521,0.04918032786885246
♭VII,vi,2,0.00021146119687037428,-0.6608809110674061,0.03278688524590164
♭VII,♭II,1,0.00010573059843518714,0.3116906567053387,0.01639344262295082
♭VII,♭III,4,0.00042292239374074856,1.7246532649073907,0.06557377049180328
♭VII,♭VII,3,0.0003171917953055614,2.019367008722852,0.04918032786885246
♭VII6,IV,2,0.00021146119687037428,0.5995613906047125,0.2
♭VII6,IV64,1,0.00010573059843518714,6.87243839715088,0.1
♭VII6,♭II,7,0.00074011418904631,4.082150097811698,0.7
♭VII64,IV,25,0.0026432649608796785,1.714303061202706,0.625
♭VII64,IVM9,9,0.0009515753859166843,5.260780727978467,0.225
♭VII64,♭VII64,6,0.0006343835906111228,3.539638825964365,0.15
♭VII7,IV,1,0.00010573059843518714,-0.0935857899552328,0.1
♭VII7,iv7,1,0.00010573059843518714,5.080678927922825,0.1
♭VII7,♭III,8,0.0008458447874814971,4.242349737518381,0.8
♭ii,♭III,1,0.00010573059843518714,2.6737338196045366,0.16666666666666666
♭ii,♭VI,5,0.0005286529921759357,3.968821412504695,0.8333333333333334
♭iii,♭VI,13,0.001374497779657433,4.1511429692986495,1.0
♭vi,IV7,1,0.00010573059843518714,4.9265282480955666,0.14285714285714285
♭vi,♭III,6,0.0006343835906111228,4.311342609005333,0.8571428571428571
♭vii,♭VI,17,0.0017974201733981815,3.848862097425716,0.7391304347826086
♭vii,♭iii,1,0.00010573059843518714,3.4745799167542395,0.043478260869565216
♭vii,♭viiø7,3,0.0003171917953055614,6.039529274215776,0.13043478260869565
♭vii,♯IV,2,0.00021146119687037428,3.5138006299075206,0.08695652173913043
♭vii64,iv,1,0.00010573059843518714,1.272536052982071,0.07692307692307693
♭vii64,♭iii,12,0.0012687671812222456,6.530031425009852,0.9230769230769231
♭viiø7,♭II,1,0.00010573059843518714,3.3402127530823207,0.3333333333333333
♭viiø7,♭III,2,0.00021146119687037428,4.060028180724427,0.6666666666666666
♯I,III,2,0.00021146119687037428,1.0926212362186813,0.15384615384615385
♯I,V,1,0.00010573059843518714,-0.42166712607973916,0.07692307692307693
♯I,♯IV,1,0.00010573059843518714,3.391198307815188,0.07692307692307693
♯I,♯V,6,0.0006343835906111228,5.03453777192497,0.46153846153846156
♯I,♯vi,3,0.0003171917953055614,5.916926952123443,0.23076923076923078
♯I7,iii,1,0.00010573059843518714,0.749945587636494,0.041666666666666664
♯I7,♯I7,5,0.0005286529921759357,4.428353741883135,0.20833333333333334
♯I7,♯II7,1,0.00010573059843518714,5.99696965979698,0.041666666666666664
♯I7,♯V7,3,0.0003171917953055614,4.2623686044088736,0.125
♯I7,♯VII64,7,0.00074011418904631,5.863438267172458,0.2916666666666667
♯I7,♯i7,1,0.00010573059843518714,5.99696965979698,0.041666666666666664
♯I7,♯iv,6,0.0006343835906111228,4.075157062320727,0.25
♯II7,VII7,1,0.00010573059843518714,6.87243839715088,1.0
♯III,♯IV,8,0.0008458447874814971,5.956147665276725,1.0
♯IM7,♯i,1,0.00010573059843518714,5.2047315765928035,1.0
♯IV,III,2,0.00021146119687037428,0.4386947688120174,0.08
♯IV,♭II,2,0.00021146119687037428,1.9130963974421749,0.08
♯IV,♭VI,1,0.00010573059843518714,0.9322671444304487,0.04
♯IV,♯III,8,0.0008458447874814971,5.956147665276725,0.32
♯IV,♯V,4,0.00042292239374074856,3.9751461964101416,0.16
♯IV,♯i,8,0.0008458447874814971,4.065297293404439,0.32
♯IV7,♯I7,3,0.0003171917953055614,5.99696965979698,1.0
♯V,V,2,0.00021146119687037428,-0.5308664180447311,0.07142857142857142
♯V,♭vii,2,0.00021146119687037428,3.365380624789247,0.07142857142857142
♯V,♯I,13,0.001374497779657433,5.807727660158452,0.4642857142857143
♯V,♯IM7,1,0.00010573059843518714,5.807727660158451,0.03571428571428571
♯V,♯V,7,0.00074011418904631,4.386341979227291,0.25
♯V,♯vi,3,0.0003171917953055614,5.114580479598506,0.10714285714285714
♯V7,VI,4,0.00042292239374074856,1.085617705841344,0.25
♯V7,♯IV7,3,0.0003171917953055614,6.34181014608871,0.1875
♯V7,♯VI7,4,0.00042292239374074856,6.34181014608871,0.25
♯V7,♯VII64,1,0.00010573059843518714,4.2623686044088736,0.0625
♯V7,♯i,4,0.00042292239374074856,3.757812593656478,0.25
♯VI7,♯V7,4,0.00042292239374074856,6.34181014608871,1.0
♯VII64,♯IV,8,0.0008458447874814971,5.956147665276725,1.0
♯i,III,2,0.00021146119687037428,-0.3127213198719038,0.038461538461538464
♯i,V,1,0.00010573059843518714,-1.8270096821703246,0.019230769230769232
♯i,VI,17,0.0017974201733981815,1.3954581192817637,0.3269230769230769
♯i,VII,21,0.00222034256713893,1.643956093368025,0.40384615384615385
♯i,♯I7,7,0.00074011418904631,3.9725878953001716,0.1346153846153846
♯i,♯V,1,0.00010573059843518714,1.8374357466063298,0.019230769230769232
♯i,♯iv,3,0.0003171917953055614,2.5897717985566056,0.057692307692307696
♯i7,♯V7,1,0.00010573059843518714,6.34181014608871,1.0
♯iv,I,1,0.00010573059843518714,-1.6900340404641172,0.025
♯iv,III,2,0.00021146119687037428,-0.05600147302408975,0.05
♯iv,IV,1,0.00010573059843518714,-1.5045727636654949,0.025
♯iv,V,1,0.00010573059843518714,-1.5702898353225105,0.025
♯iv,VI,1,0.00010573059843518714,-1.1810353779266383,0.025
♯iv,VII,10,0.0010573059843518714,1.1587385954864617,0.25
♯iv,VII7,2,0.00021146119687037428,3.8520135110065175,0.05
♯iv,vi,3,0.0003171917953055614,0.1581465153815421,0.075
♯iv,vii,10,0.0010573059843518714,2.960015471701407,0.25
♯iv,♯I7,6,0.0006343835906111228,4.075157062320727,0.15
♯iv,♯v,3,0.0003171917953055614,5.461451423440618,0.075
♯iv7,V,1,0.00010573059843518714,-0.15930286161224835,0.1
♯iv7,VI,5,0.0005286529921759357,1.839389508217724,0.5
♯iv7,vii,4,0.00042292239374074856,3.454711713537514,0.4
♯v,VI,2,0.00021146119687037428,2.1270715806695053,0.6666666666666666
♯v,vii,1,0.00010573059843518714,3.2723901567435596,0.3333333333333333
♯vi,♯V,6,0.0006343835906111228,5.807727660158451,1.0
