Source,Target,sum_appearance,percent,log_ratio,probability
VI64,VII6,12,0.000561377245508982,4.3913397321423195,0.3076923076923077
VI64,i,8,0.00037425149700598805,1.0852673622439641,0.20512820512820512
VI64,iv64,6,0.000280688622754491,5.384591505152604,0.15384615384615385
VI7,II,3,0.0001403443113772455,2.1180690268170492,0.15789473684210525
VI7,IV,2,9.356287425149701e-05,-0.2561624188976264,0.10526315789473684
VI7,V7,1,4.6781437125748506e-05,1.684030546264829,0.05263157894736842
VI7,VII,1,4.6781437125748506e-05,-0.07835007323035308,0.05263157894736842
VI7,i,1,4.6781437125748506e-05,-0.24973370448837603,0.05263157894736842
VI7,ii,11,0.0005145958083832336,2.9137991465103994,0.5789473684210527
VII,I,29,0.0013566616766467067,-1.952522745559763,0.023519870235198703
VII,I7,3,0.0001403443113772455,-0.4047466578628245,0.0024330900243309003
VII,II7,1,4.6781437125748506e-05,-1.7783019932052853,0.0008110300081103001
VII,III,159,0.007438248502994012,0.7465803716593654,0.12895377128953772
VII,III64,3,0.0001403443113772455,1.7674766172679777,0.0024330900243309003
VII,III7,1,4.6781437125748506e-05,-0.9840586957739711,0.0008110300081103001
VII,IV,182,0.008514221556886227,0.07546328158105677,0.14760746147607462
VII,IV6,20,0.0009356287425149701,1.4429805716934805,0.016220600162206
VII,V,10,0.00046781437125748503,-2.6860951845689995,0.008110300081103
VII,V6,1,4.6781437125748506e-05,-2.075553516673217,0.0008110300081103001
VII,V7,6,0.000280688622754491,-0.7034437905452827,0.004866180048661801
VII,VI,277,0.012958458083832336,1.3009386737031035,0.22465531224655313
VII,VII,43,0.0020116017964071854,-0.49638376357495745,0.034874290348742905
VII,i,314,0.01468937125748503,1.3204254753817104,0.2546634225466342
VII,i7,24,0.001122754491017964,1.0743294367080325,0.019464720194647202
VII,i9,3,0.0001403443113772455,1.0743294367080325,0.0024330900243309003
VII,ii,7,0.0003274700598802395,-1.7174197832708247,0.0056772100567721
VII,ii7,3,0.0001403443113772455,-1.2875722334424327,0.0024330900243309003
VII,iv,64,0.0029940119760479044,1.2566509935019872,0.05190592051905921
VII,iv11,3,0.0001403443113772455,2.172941725376142,0.0024330900243309003
VII,v,18,0.0008420658682634731,0.032875561879871285,0.014598540145985401
VII,vii°,3,0.0001403443113772455,2.3552632821700965,0.0024330900243309003
VII,♭II,2,9.356287425149701e-05,-0.3325842116145939,0.0016220600162206002
VII,♭III64,1,4.6781437125748506e-05,2.172941725376142,0.0008110300081103001
VII,♭VII,6,0.000280688622754491,-1.5667100541112173,0.004866180048661801
VII,♯I,1,4.6781437125748506e-05,-1.1412442792963835,0.0008110300081103001
VII,♯I7,2,9.356287425149701e-05,1.3620115091598135,0.0016220600162206002
VII,♯VI,3,0.0001403443113772455,0.7066046565827149,0.0024330900243309003
VII,♯VI7,4,0.00018712574850299402,1.6874339095944413,0.0032441200324412004
VII,♯i,37,0.0017309131736526946,2.1075589661132903,0.030008110300081103
VII,♯iv°7,3,0.0001403443113772455,2.8660889059360874,0.0024330900243309003
VII6,V7,10,0.00046781437125748503,2.5366054637528763,0.125
VII6,VI,3,0.0001403443113772455,-0.49524291328395725,0.0375
VII6,VI64,11,0.0005145958083832336,4.30432835515269,0.1375
VII6,VII,1,4.6781437125748506e-05,-1.5283602487363512,0.0125
VII6,i,44,0.0020583832335329343,2.084445753923887,0.55
VII6,i7,8,0.00037425149700598805,2.704940778572091,0.1
VII6,iv64,3,0.0001403443113772455,3.9858746240341554,0.0375
VII64,III,2,9.356287425149701e-05,0.7864459341014763,0.13333333333333333
VII64,VI,1,4.6781437125748506e-05,0.09254375161816186,0.06666666666666667
VII64,VII,1,4.6781437125748506e-05,0.1580387048338775,0.06666666666666667
VII64,VII64,1,4.6781437125748506e-05,4.573661288936274,0.06666666666666667
VII64,i,3,0.0001403443113772455,1.085267362243964,0.2
VII64,i7,7,0.0003274700598802395,4.257808339517797,0.4666666666666667
VII65,III,4,0.00018712574850299402,2.2417331667083187,0.5714285714285714
VII65,i,3,0.0001403443113772455,1.8474074142908607,0.42857142857142855
VII7,I7,2,9.356287425149701e-05,3.67440368961836,0.14285714285714285
VII7,III,2,9.356287425149701e-05,0.855438805588428,0.14285714285714285
VII7,III64,1,4.6781437125748506e-05,5.153479784189217,0.07142857142857142
VII7,V7,4,0.00018712574850299402,3.3757065569359015,0.2857142857142857
VII7,iii,2,9.356287425149701e-05,2.3202664401330004,0.14285714285714285
VII7,iii7,1,4.6781437125748506e-05,4.460332603629271,0.07142857142857142
VII7,vi,1,4.6781437125748506e-05,0.1317946539063761,0.07142857142857142
VII7,♯I7,1,4.6781437125748506e-05,5.153479784189217,0.07142857142857142
VIIM7,III,1,4.6781437125748506e-05,2.108201774083796,0.5
VIIM7,i,1,4.6781437125748506e-05,2.0015580941181192,0.5
VIIM9,i,2,9.356287425149701e-05,0.4974806973418451,0.11764705882352941
VIIM9,i9,15,0.0007017215568862275,6.917068376450575,0.8823529411764706
VIM7,III,43,0.0020116017964071854,2.3881618004416665,0.6615384615384615
VIM7,i,16,0.0007485029940119761,1.2929067270222085,0.24615384615384617
VIM7,iv,6,0.000280688622754491,1.83881289467934,0.09230769230769231
i,III,260,0.012163173652694611,1.0669741691966388,0.17832647462277093
i,III7,3,0.0001403443113772455,-0.05683003836388465,0.00205761316872428
i,IV,68,0.003181137724550898,-1.080419331577655,0.04663923182441701
i,IV6,4,0.00018712574850299402,-0.3378409719986429,0.0027434842249657062
i,IV7,7,0.0003274700598802395,1.029697511089153,0.004801097393689987
i,V,65,0.003040793413173653,-0.9856766389254312,0.04458161865569273
i,V65,3,0.0001403443113772455,1.8474074142908607,0.00205761316872428
i,V7,16,0.0007485029940119761,0.10600183120842059,0.010973936899862825
i,VI,357,0.016700973053892215,1.3832733180373809,0.2448559670781893
i,VI64,10,0.00046781437125748503,1.3084109135581738,0.006858710562414266
i,VII,265,0.012397080838323353,1.1507623154596793,0.18175582990397804
i,VII6,15,0.0007017215568862275,1.0083063211078356,0.0102880658436214
i,VII65,7,0.0003274700598802395,2.694705274678064,0.004801097393689987
i,VIM7,59,0.0027601047904191617,2.5978554486881467,0.04046639231824417
i,i,121,0.005660553892215569,0.19543940381217526,0.08299039780521263
i,i6,6,0.000280688622754491,1.9215153864445824,0.00411522633744856
i,i7,6,0.000280688622754491,-0.4833485556698813,0.00411522633744856
i,ii,4,0.00018712574850299402,-2.44841920246427,0.0027434842249657062
i,iv,45,0.0021051646706586827,0.733046768654612,0.030864197530864196
i,iv7,1,4.6781437125748506e-05,0.12975591721652768,0.0006858710562414266
i,v,81,0.0037892964071856287,1.3655693273981224,0.05555555555555555
i,v7,12,0.000561377245508982,1.6831043629995843,0.00823045267489712
i,vi,5,0.00023390718562874252,-2.914766520506895,0.003429355281207133
i,♭II,2,9.356287425149701e-05,-0.5039678428726169,0.0013717421124828531
i,♭IIM7,1,4.6781437125748506e-05,0.05564794506280589,0.0006858710562414266
i,♭VI,28,0.001309880239520958,0.9517359696194414,0.019204389574759947
i,♭VII,5,0.00023390718562874252,-1.9204152421631953,0.003429355281207133
i,♯VII,2,9.356287425149701e-05,0.3921201816840188,0.0013717421124828531
i43,IV,1,4.6781437125748506e-05,1.9951293797088687,1.0
i6,II7,1,4.6781437125748506e-05,2.7804214345377853,0.07692307692307693
i6,VII,6,0.000280688622754491,2.0928990177026057,0.46153846153846156
i6,i,6,0.000280688622754491,1.9215153864445824,0.46153846153846156
i7,III,51,0.002385853293413174,1.7633612877920664,0.3591549295774648
i7,IV,7,0.0003274700598802395,-1.0287737708118188,0.04929577464788732
i7,VI,31,0.0014502245508982035,1.2647678576295176,0.21830985915492956
i7,VII,12,0.000561377245508982,0.3811822561480871,0.08450704225352113
i7,i,5,0.00023390718562874252,-0.6656701124638359,0.035211267605633804
i7,i7,10,0.00046781437125748503,2.352720184982739,0.07042253521126761
i7,iv,4,0.00018712574850299402,0.6379217568908123,0.028169014084507043
i7,iv64,6,0.000280688622754491,4.103657659690539,0.04225352112676056
i7,v6,13,0.0006081586826347306,4.540375311302808,0.09154929577464789
i7,♭VI,2,9.356287425149701e-05,0.6379217568908123,0.014084507042253521
i7,♭VII,1,4.6781437125748506e-05,-1.2046100377106657,0.007042253521126761
i9,VIIM9,18,0.0008420658682634731,7.09938993324453,1.0
ii,I,138,0.006455838323353293,0.20168905655334943,0.2020497803806735
ii,I6,9,0.00042103293413173654,1.563222867992588,0.013177159590043924
ii,I7,1,4.6781437125748506e-05,-0.9091049995885522,0.0014641288433382138
ii,II,5,0.00023390718562874252,-0.9560852085127448,0.007320644216691069
ii,III,3,0.0001403443113772455,-2.6294575949503747,0.004392386530014641
ii,IV,187,0.00874812874251497,0.69681915830123,0.27379209370424595
ii,IVM7,2,9.356287425149701e-05,0.05914547121631388,0.0029282576866764276
ii,V,115,0.005379865269461078,0.3505057977425867,0.1683748169838946
ii,V7,31,0.0014502245508982035,1.5330378916541905,0.04538799414348463
ii,VI,10,0.00046781437125748503,-1.4262397925478076,0.014641288433382138
ii,VI7,3,0.0001403443113772455,1.6145161623801385,0.004392386530014641
ii,VII,21,0.0009824101796407185,-0.6188074946027148,0.03074670571010249
ii,ii,14,0.000654940119760479,-0.43001865576849724,0.020497803806734993
ii,ii7,8,0.00037425149700598805,0.2875109665116754,0.01171303074670571
ii,iii,31,0.0014502245508982035,1.1707449554112348,0.04538799414348463
ii,iv,3,0.0001403443113772455,-1.2093658542471932,0.004392386530014641
ii,v,19,0.0008888473053892215,0.6811967300925289,0.027818448023426062
ii,vi,45,0.0021051646706586827,0.04809563502972909,0.06588579795021962
ii,♭II+,2,9.356287425149701e-05,2.2075798843831014,0.0029282576866764276
ii,♭VII,11,0.0005145958083832336,-0.36632030359851986,0.016105417276720352
ii,♭iv,3,0.0001403443113772455,1.9198978119313204,0.004392386530014641
ii,♭vii,2,9.356287425149701e-05,3.0548777447703053,0.0029282576866764276
ii,♯I+,2,9.356287425149701e-05,3.4603428528784694,0.0029282576866764276
ii,♯III,1,4.6781437125748506e-05,1.850904940444369,0.0014641288433382138
ii,♯VI,13,0.0006081586826347306,2.767195672318524,0.01903367496339678
ii,♯VI7,1,4.6781437125748506e-05,0.8953934954169326,0.0014641288433382138
ii,♯i°7,2,9.356287425149701e-05,3.0548777447703053,0.0029282576866764276
ii,♯vi°,1,4.6781437125748506e-05,3.4603428528784694,0.0014641288433382138
ii42,V,6,0.000280688622754491,2.1349925076415617,1.0
ii7,I,36,0.0016841317365269462,0.13509972006785007,0.18848167539267016
ii7,I6,3,0.0001403443113772455,1.7417559895400736,0.015706806282722512
ii7,I7,1,4.6781437125748506e-05,0.36804041062704324,0.005235602094240838
ii7,IV,31,0.0014502245508982035,0.17684315614738494,0.16230366492146597
ii7,IV64,4,0.00018712574850299402,2.8279457582096263,0.020942408376963352
ii7,V,30,0.001403443113772455,0.28391646125708736,0.15706806282722513
ii7,V7,17,0.0007952844311377245,2.209409441440856,0.08900523560209424
ii7,VI7,6,0.000280688622754491,3.5848087531556794,0.031413612565445025
ii7,ii,2,9.356287425149701e-05,-1.0987833946082153,0.010471204188481676
ii7,ii42,4,0.00018712574850299402,4.3320231549859,0.020942408376963352
ii7,iii,22,0.0010291916167664672,2.1049456145,0.11518324607329843
ii7,iv,2,9.356287425149701e-05,-0.3376855521397621,0.010471204188481676
ii7,vi,27,0.0012630988023952096,0.8144154214793338,0.14136125654450263
ii7,♭II+,5,0.00023390718562874252,4.401016026472852,0.02617801047120419
ii7,♭VII,1,4.6781437125748506e-05,-1.487070166181295,0.005235602094240838
iii,I,28,0.001309880239520958,-0.5875263821188068,0.09210526315789473
iii,II,14,0.000654940119760479,0.8793679449782578,0.046052631578947366
iii,II6,1,4.6781437125748506e-05,1.7812699394003135,0.003289473684210526
iii,II7,3,0.0001403443113772455,0.7203979787150506,0.009868421052631578
iii,IV,91,0.0042571107784431135,0.782403784273338,0.2993421052631579
iii,IVM7,5,0.00023390718562874252,1.7812699394003135,0.01644736842105263
iii,V,25,0.0011695359281437125,-0.3697167694426183,0.08223684210526316
iii,V7,3,0.0001403443113772455,0.003496712146998453,0.009868421052631578
iii,VI,5,0.00023390718562874252,-1.3135532367979086,0.01644736842105263
iii,VI7,2,9.356287425149701e-05,2.0148847905818186,0.006578947368421052
iii,VII,4,0.00018712574850299402,-1.4712018348964027,0.013157894736842105
iii,ii,28,0.001309880239520958,1.0689622611012923,0.09210526315789473
iii,ii7,35,0.0016373502994011975,2.5692512226310975,0.11513157894736842
iii,iii,1,4.6781437125748506e-05,-1.457408512764067,0.003289473684210526
iii,vi,56,0.002619760479041916,1.0726185723044028,0.18421052631578946
iii,♭VII,2,9.356287425149701e-05,-1.2652346595271007,0.006578947368421052
iii,♯iv,1,4.6781437125748506e-05,-0.6754658334209905,0.003289473684210526
iii7,I,11,0.0005145958083832336,1.311377724560576,0.6111111111111112
iii7,IV,4,0.00018712574850299402,0.49105198293259467,0.2222222222222222
iii7,V,2,9.356287425149701e-05,-0.062232069694657374,0.1111111111111111
iii7,iii9,1,4.6781437125748506e-05,7.09938993324453,0.05555555555555555
iii9,I,1,4.6781437125748506e-05,1.8038542096583703,1.0
iii°,ii7,1,4.6781437125748506e-05,4.737488263094065,1.0
iiiø7,I7,3,0.0001403443113772455,5.332631766221892,0.75
iiiø7,♭III,1,4.6781437125748506e-05,3.2281889223366393,0.25
iv,I,56,0.002619760479041916,0.06088490459974711,0.1761006289308176
iv,III,50,0.002339071856287425,0.9450509642781147,0.15723270440251572
iv,IV,2,9.356287425149701e-05,-3.0800444355249583,0.006289308176100629
iv,V,10,0.00046781437125748503,-1.3307433951581646,0.031446540880503145
iv,VI,36,0.0016841317365269462,0.6157918953827098,0.11320754716981132
iv,VI7,3,0.0001403443113772455,2.3756140048485914,0.009433962264150943
iv,VII,36,0.0016841317365269462,0.6812868485984253,0.11320754716981132
iv,i,84,0.003929640718562874,1.3572010777276058,0.2641509433962264
iv,i6,6,0.000280688622754491,3.4482508071134403,0.018867924528301886
iv,iii,2,9.356287425149701e-05,-0.808997226045513,0.006289308176100629
iv,iv,6,0.000280688622754491,0.24487916878120522,0.018867924528301886
iv,v,12,0.000561377245508982,0.9827622431825419,0.03773584905660377
iv,v42,1,4.6781437125748506e-05,4.221440695346923,0.0031446540880503146
iv,v7,2,9.356287425149701e-05,1.4180803144403877,0.006289308176100629
iv,vi,3,0.0001403443113772455,-1.8988567236040281,0.009433962264150943
iv,♭II,6,0.000280688622754491,2.1213798664643506,0.018867924528301886
iv,♭III,2,9.356287425149701e-05,-0.4606905317772971,0.006289308176100629
iv,♯vi,1,4.6781437125748506e-05,0.9633441573254402,0.0031446540880503146
iv11,VII,1,4.6781437125748506e-05,1.0743294367080325,0.16666666666666666
iv11,i,3,0.0001403443113772455,2.0015580941181192,0.5
iv11,iv11,2,9.356287425149701e-05,7.09938993324453,0.3333333333333333
iv64,III,3,0.0001403443113772455,1.1919110422096406,0.2
iv64,VI6,6,0.000280688622754491,6.300882237026758,0.4
iv64,♭II,6,0.000280688622754491,5.1816506611559126,0.4
iv7,V,10,0.00046781437125748503,1.8726282431740706,0.7692307692307693
iv7,♭III,1,4.6781437125748506e-05,2.049533925994993,0.07692307692307693
iv7,♭VII7,2,9.356287425149701e-05,6.731665153119213,0.15384615384615385
iv°,I6,1,4.6781437125748506e-05,4.509122767798703,0.25
iv°,IV,2,9.356287425149701e-05,1.3019821991489235,0.5
iv°,v7,1,4.6781437125748506e-05,5.106959768554324,0.25
v,I,9,0.00042103293413173654,-1.7225063149577913,0.029605263157894735
v,I6,1,4.6781437125748506e-05,0.17183202696621314,0.003289473684210526
v,I7,2,9.356287425149701e-05,0.5898759172812376,0.006578947368421052
v,III,43,0.0020116017964071854,0.8389639683849226,0.14144736842105263
v,III7,4,0.00018712574850299402,1.8023233485981458,0.013157894736842105
v,IV,31,0.0014502245508982035,-0.2944685177583658,0.10197368421052631
v,IV7,2,9.356287425149701e-05,1.3484058571040347,0.006578947368421052
v,IVM7,17,0.0007952844311377245,3.005045371022429,0.05592105263157895
v,VI,48,0.002245508982035928,0.9482098616758822,0.15789473684210525
v,VII,16,0.0007485029940119761,-0.0849074737765121,0.05263157894736842
v,i,39,0.0018244760479041917,0.63468181885533,0.12828947368421054
v,i7,14,0.000654940119760479,1.9354206192275718,0.046052631578947366
v,ii,10,0.00046781437125748503,0.03934284392013418,0.03289473684210526
v,iv,6,0.000280688622754491,0.28961506262259656,0.019736842105263157
v,v,5,0.00023390718562874252,0.15202939967003332,0.01644736842105263
v,♭III,16,0.0007485029940119761,1.6634869037439302,0.05263157894736842
v,♭VII,34,0.001590568862275449,1.5679786845291153,0.1118421052631579
v,♯IV+,4,0.00018712574850299402,4.266176589188314,0.013157894736842105
v,♯VI7,3,0.0001403443113772455,2.7998395203948867,0.009868421052631578
v42,iv,1,4.6781437125748506e-05,4.221440695346923,1.0
v6,♭III,11,0.0005145958083832336,3.9678561185314773,0.5238095238095238
v6,♭IIIM7,3,0.0001403443113772455,6.945239253417271,0.14285714285714285
v6,♭VI,2,9.356287425149701e-05,2.56321261874339,0.09523809523809523
v6,♯VI7,5,0.00023390718562874252,5.989727808389835,0.23809523809523808
v7,I,1,4.6781437125748506e-05,-1.6926533518081102,0.03125
v7,I43,3,0.0001403443113772455,6.493254129674215,0.09375
v7,III,2,9.356287425149701e-05,-0.0020114262627938047,0.0625
v7,IV,3,0.0001403443113772455,-0.402765893089502,0.09375
v7,i,7,0.0003274700598802395,1.1441078622668974,0.21875
v7,ii7,8,0.00037425149700598805,3.3204222433074206,0.25
v7,iv,1,4.6781437125748506e-05,0.7249331338804423,0.03125
v7,vii7,5,0.00023390718562874252,5.394641841006105,0.15625
v7,♭VII,1,4.6781437125748506e-05,0.26869570039885465,0.03125
v7,♯I,1,4.6781437125748506e-05,2.4859209444417436,0.03125
vi,I,123,0.005754116766467066,-0.6028711425882726,0.09050772626931568
vi,I42,6,0.000280688622754491,2.7708519835216343,0.004415011037527594
vi,I64,11,0.0005145958083832336,1.6133991948305912,0.008094186902133923
vi,I7,1,4.6781437125748506e-05,-1.598595868945387,0.0007358351729212656
vi,II,26,0.0012163173652694611,0.003082547717802026,0.01913171449595291
vi,II42,1,4.6781437125748506e-05,2.7708519835216348,0.0007358351729212656
vi,II6,10,0.00046781437125748503,2.58853042672768,0.007358351729212656
vi,II7,21,0.0009824101796407185,1.1709835221036846,0.01545253863134658
vi,III,44,0.0020583832335329343,-0.6333711190570578,0.03237674760853569
vi,III64,3,0.0001403443113772455,1.6722396948535247,0.002207505518763797
vi,IV,382,0.01787050898203593,0.7216402806963836,0.28108903605592345
vi,IV64,1,4.6781437125748506e-05,-0.5249848824826945,0.0007358351729212656
vi,IVM7,6,0.000280688622754491,0.46826689052758874,0.004415011037527594
vi,V,398,0.018619011976047904,0.9025348053069394,0.29286239882266374
vi,V6,8,0.00037425149700598805,-0.09134889740783389,0.005886681383370125
vi,V7,1,4.6781437125748506e-05,-2.5904401821877907,0.0007358351729212656
vi,VI,7,0.0003274700598802395,-2.4724056058433748,0.0051508462104488595
vi,VII,8,0.00037425149700598805,-2.2733792600031366,0.005886681383370125
vi,VII7,1,4.6781437125748506e-05,0.1317946539063761,0.0007358351729212656
vi,ii,110,0.005145958083832335,0.9419135110518255,0.08094186902133922
vi,ii7,14,0.000654940119760479,0.15763588509026316,0.010301692420897719
vi,iii,71,0.003321482035928144,1.3099467586105693,0.05224429727740986
vi,v,5,0.00023390718562874252,-1.3432952059966459,0.003679175864606328
vi,v7,3,0.0001403443113772455,0.37295671072326386,0.002207505518763797
vi,vi,62,0.002900449101796407,-0.32092333905233417,0.04562178072111847
vi,vi7,4,0.00018712574850299402,-0.6303453981405208,0.0029433406916850625
vi,viM7,3,0.0001403443113772455,2.7708519835216343,0.002207505518763797
vi,vii,1,4.6781437125748506e-05,-1.4338406358693314,0.0007358351729212656
vi,♭V,1,4.6781437125748506e-05,0.2859453337336343,0.0007358351729212656
vi,♭VII,20,0.0009356287425149701,-0.4579741721997344,0.014716703458425313
vi,♭VIIM7,1,4.6781437125748506e-05,1.672239694853525,0.0007358351729212656
vi,♭iv,3,0.0001403443113772455,1.2304069425744857,0.002207505518763797
vi,♯III,1,4.6781437125748506e-05,1.1614140710875342,0.0007358351729212656
vi,♯iv,1,4.6781437125748506e-05,-2.17079043908767,0.0007358351729212656
vi,♯v°,1,4.6781437125748506e-05,0.5736274061854152,0.0007358351729212656
vi42,V7,2,9.356287425149701e-05,4.62846952543127,1.0
vi64,ii7,3,0.0001403443113772455,4.737488263094065,1.0
vi7,I,1,4.6781437125748506e-05,-2.983637533123676,0.008333333333333333
vi7,I64,2,9.356287425149701e-05,2.34006906742918,0.016666666666666666
vi7,I7,1,4.6781437125748506e-05,0.8328220958916271,0.008333333333333333
vi7,II,5,0.00023390718562874252,0.7858418869674345,0.041666666666666664
vi7,II7,4,0.00018712574850299402,1.9441734103371666,0.03333333333333333
vi7,II9,3,0.0001403443113772455,5.202269948358649,0.025
vi7,IV,46,0.002151946107784431,1.0362790334159178,0.38333333333333336
vi7,V,49,0.0022922904191616765,1.2393210629701423,0.4083333333333333
vi7,V6,3,0.0001403443113772455,1.3592398144174538,0.025
vi7,VI,1,4.6781437125748506e-05,-1.986897790061674,0.008333333333333333
vi7,ii,1,4.6781437125748506e-05,-1.3271488899035768,0.008333333333333333
vi7,vi7,1,4.6781437125748506e-05,0.41477820557660255,0.008333333333333333
vi7,vi9,3,0.0001403443113772455,5.202269948358649,0.025
vi9,IV,3,0.0001403443113772455,1.9951293797088685,1.0
viM7,vi7,3,0.0001403443113772455,5.202269948358649,1.0
vii,I,18,0.0008420658682634731,0.4895333481635688,0.2727272727272727
vii,II,3,0.0001403443113772455,0.8578153865925238,0.045454545454545456
vii,III,3,0.0001403443113772455,-0.30473137607911527,0.045454545454545456
vii,IV,1,4.6781437125748506e-05,-2.2095632396820974,0.015151515151515152
vii,V,32,0.0014970059880239522,1.3960357910503225,0.48484848484848486
vii,VI,4,0.00018712574850299402,-0.017804305550703343,0.06060606060606061
vii,vii6,3,0.0001403443113772455,5.785069071749729,0.045454545454545456
vii,♯i,1,4.6781437125748506e-05,1.4156212192827071,0.015151515151515152
vii,♯iv,1,4.6781437125748506e-05,0.8434266491404243,0.015151515151515152
vii6,♯iii°7,3,0.0001403443113772455,8.891149402472585,1.0
vii7,I,1,4.6781437125748506e-05,-0.9041959914438401,0.06666666666666667
vii7,III7,8,0.00037425149700598805,5.511005430008262,0.5333333333333333
vii7,IV,2,9.356287425149701e-05,-0.019773640833396017,0.13333333333333333
vii7,ii7,2,9.356287425149701e-05,2.7225852425518,0.13333333333333333
vii7,♯i7,2,9.356287425149701e-05,5.895417128918594,0.13333333333333333
vii°,V7,2,9.356287425149701e-05,3.7121787935571144,0.4
vii°,VII,3,0.0001403443113772455,2.3552632821700965,0.6
viiø7,VII7,2,9.356287425149701e-05,6.657557180965491,0.5
viiø7,♭VIIM7,2,9.356287425149701e-05,8.19800222191264,0.5
v°7,IV,3,0.0001403443113772455,1.9951293797088685,1.0
♭II,I,7,0.0003274700598802395,-0.14205593939694333,0.14285714285714285
♭II,I7,1,4.6781437125748506e-05,1.7284935405630466,0.02040816326530612
♭II,III,6,0.000280688622754491,0.7012881257611692,0.12244897959183673
♭II,V,2,9.356287425149701e-05,-1.0636806099091196,0.04081632653061224
♭II,VI,11,0.0005145958083832336,1.306668927408116,0.22448979591836735
♭II,i,5,0.00023390718562874252,0.4123228890015382,0.10204081632653061
♭II,iv,2,9.356287425149701e-05,1.022767577796241,0.04081632653061224
♭II,♭II,4,0.00018712574850299402,3.592415456039332,0.08163265306122448
♭II,♭III,3,0.0001403443113772455,1.8212752740140126,0.061224489795918366
♭II,♭VI,3,0.0001403443113772455,2.1213798664643506,0.061224489795918366
♭II,♭ii,5,0.00023390718562874252,6.097941393030068,0.10204081632653061
♭II+,I,4,0.00018712574850299402,1.2442384217229474,0.5714285714285714
♭II+,IV,2,9.356287425149701e-05,0.7423664112135009,0.2857142857142857
♭II+,v7,1,4.6781437125748506e-05,4.547343980618901,0.14285714285714285
♭II7,I,1,4.6781437125748506e-05,0.7052419209902604,0.3333333333333333
♭II7,I7,1,4.6781437125748506e-05,4.521701550005564,0.3333333333333333
♭II7,V+,1,4.6781437125748506e-05,7.09938993324453,0.3333333333333333
♭III,I,22,0.0010291916167664672,-0.48038174466747896,0.10232558139534884
♭III,IV,20,0.0009356287425149701,-0.38441675442130524,0.09302325581395349
♭III,V,11,0.0005145958083832336,-0.8423906272442325,0.05116279069767442
♭III,V7,1,4.6781437125748506e-05,-0.7468088822528954,0.004651162790697674
♭III,VII,1,4.6781437125748506e-05,-2.5091895017480774,0.004651162790697674
♭III,i,39,0.0018244760479041917,0.982988513123546,0.1813953488372093
♭III,v,14,0.000654940119760479,1.5299555111194074,0.06511627906976744
♭III,vii°,2,9.356287425149701e-05,3.6981925515823746,0.009302325581395349
♭III,♭II,1,4.6781437125748506e-05,0.722662985345903,0.004651162790697674
♭III,♭II7,1,4.6781437125748506e-05,3.51587099478842,0.004651162790697674
♭III,♭III,20,0.0009356287425149701,2.2349371493263557,0.09302325581395349
♭III,♭III9,1,4.6781437125748506e-05,4.61448328345653,0.004651162790697674
♭III,♭V,3,0.0001403443113772455,3.228188922336639,0.013953488372093023
♭III,♭VI,20,0.0009356287425149701,2.535041741776694,0.09302325581395349
♭III,♭VII,58,0.0027133233532934133,2.450367864727589,0.26976744186046514
♭III,♭VII6,1,4.6781437125748506e-05,4.61448328345653,0.004651162790697674
♭III64,IV64,1,4.6781437125748506e-05,6.00077764457642,0.5
♭III64,♭VII7,1,4.6781437125748506e-05,7.910320149460858,0.5
♭III7,♭VI7,1,4.6781437125748506e-05,8.603467330020804,1.0
♭III9,♭III,1,4.6781437125748506e-05,4.61448328345653,1.0
♭IIIM7,II7,3,0.0001403443113772455,5.345370791999322,1.0
♭IIM7,I,2,9.356287425149701e-05,-0.1420559393969432,0.15384615384615385
♭IIM7,VI,3,0.0001403443113772455,1.2601489117732232,0.23076923076923078
♭IIM7,VII,1,4.6781437125748506e-05,0.2270315763208289,0.07692307692307693
♭IIM7,ii,2,9.356287425149701e-05,1.514432703823156,0.15384615384615385
♭IIM7,♭VI,5,0.00023390718562874252,3.8849684587257096,0.38461538461538464
♭IV7,IVM7,3,0.0001403443113772455,5.895417128918594,1.0
♭V,iv,6,0.000280688622754491,3.528293514786977,0.5
♭V,♭VI,5,0.00023390718562874252,4.039119138552968,0.4166666666666667
♭V,♭VII,1,4.6781437125748506e-05,1.2802966120773347,0.08333333333333333
♭VI,I,4,0.00018712574850299402,-1.8850252444555662,0.025
♭VI,II,2,9.356287425149701e-05,-0.41813091735850133,0.0125
♭VI,V,13,0.0006081586826347306,-0.3752319501307284,0.08125
♭VI,V7,1,4.6781437125748506e-05,-0.4467042898025573,0.00625
♭VI,VI,1,4.6781437125748506e-05,-2.274579862513455,0.00625
♭VI,vi,2,9.356287425149701e-05,-1.6111746511522471,0.0125
♭VI,vi7,2,9.356287425149701e-05,0.8202433136847671,0.0125
♭VI,♭II,6,0.000280688622754491,2.814527047024296,0.0375
♭VI,♭III,42,0.001964820359281437,3.276979086506071,0.2625
♭VI,♭IIM7,10,0.00046781437125748503,4.578115639285655,0.0625
♭VI,♭V,2,9.356287425149701e-05,3.122828406678813,0.0125
♭VI,♭VI,24,0.001122754491017964,3.0174678910209867,0.15
♭VI,♭VII,51,0.002385853293413174,2.6218550793558335,0.31875
♭VI7,I,2,9.356287425149701e-05,1.110707029098425,0.5
♭VI7,I7,1,4.6781437125748506e-05,4.234019477553782,0.25
♭VI7,II7,1,4.6781437125748506e-05,3.9590764308794313,0.25
