Source,Target,sum_appearance,percent,log_ratio,probability
♭V,iv,3,0.0006511829824180595,1.6255615760320181,0.17647058823529413
♭V,♭II,2,0.0004341219882787063,1.7086764827425247,0.11764705882352941
♭V,♭vii64,12,0.002604731929672238,5.540656780497135,0.7058823529411765
♭VI,I,7,0.001519426958975472,-0.3133718177252992,0.07954545454545454
♭VI,i,7,0.001519426958975472,-0.2933711510186297,0.07954545454545454
♭VI,iv,2,0.0004341219882787063,-0.4353265577520699,0.022727272727272728
♭VI,♭II,47,0.010201866724549598,3.2102538782167143,0.5340909090909091
♭VI,♭III,4,0.0008682439765574126,1.2740333797089185,0.045454545454545456
♭VI,♭V,16,0.0034729759062296505,3.904651840678312,0.18181818181818182
♭VI,♭VI,1,0.00021706099413935315,-0.5233599072373926,0.011363636363636364
♭VI,♭VII,2,0.0004341219882787063,3.048985730620592,0.022727272727272728
♭VI,♭vii,2,0.0004341219882787063,1.6626913695007015,0.022727272727272728
♭VII,I,3,0.0006511829824180595,1.7185287791855366,0.6
♭VII,♭II,1,0.00021706099413935315,2.239304733804695,0.2
♭VII,♭III,1,0.00021706099413935315,2.766937475887067,0.2
♭iii,♭VI,13,0.002821792923811591,3.965276462494747,1.0
♭vii,IV,3,0.0006511829824180595,0.724910370057489,0.15
♭vii,♭VI,16,0.0034729759062296505,3.7421329111805375,0.8
♭vii,♭iii,1,0.00021706099413935315,2.8932312012113592,0.05
♭vii64,iv,1,0.00021706099413935315,0.7952132739585878,0.07692307692307693
♭vii64,♭iii,12,0.002604731929672238,5.808920767091814,0.9230769230769231
♯I,i,1,0.00021706099413935315,-0.45869513144401325,0.06666666666666667
♯I,♯II,5,0.0010853049706967658,4.097204005537296,0.3333333333333333
♯I,♯ii,9,0.0019535489472541786,4.684990670439414,0.6
♯II,i,6,0.001302365964836119,0.7830180008647697,0.23076923076923078
♯II,v,18,0.003907097894508357,3.158934366944365,0.6923076923076923
♯II,♯II,2,0.0004341219882787063,2.6308669367438684,0.07692307692307693
♯IV,III,3,0.0006511829824180595,0.5195187642017296,0.12
♯IV,♯I,9,0.0019535489472541786,4.724211383592696,0.36
♯IV,♯ii,13,0.002821792923811591,4.541889826798741,0.52
